ZIPCODE,ZIP_TOTAL_PEOPLE,ZIP_AUDIENCE_PEOPLE,ZIP_TARGET_DENSITY,CUMULATIVE_REACH
80112,29545,63,0.002132,335700
95610,30977,66,0.002131,335766
02382,13148,28,0.002130,335885
08002,21122,45,0.002130,335885
60448,21597,46,0.002130,335885
80226,26782,57,0.002128,336073
94607,18798,40,0.002128,336073
44107,42762,91,0.002128,336073
32250,27263,58,0.002127,336172
73044,19278,41,0.002127,336172
75019,34334,73,0.002126,336283
19008,17877,38,0.002126,336283
39204,11292,24,0.002125,336344
32804,17414,37,0.002125,336344
60490,17423,37,0.002124,336381
06716,13659,29,0.002123,336437
13215,12720,27,0.002123,336437
60175,21687,46,0.002121,336483
75238,20285,43,0.002120,336613
10031,41030,87,0.002120,336613
95682,25009,53,0.002119,336666
02038,28328,60,0.002118,336768
27712,19831,42,0.002118,336768
38017,47270,100,0.002116,336868
14610,12302,26,0.002113,336894
22902,18941,40,0.002112,336934
82070,11371,24,0.002111,337007
07652,23207,49,0.002111,337007
08742,24168,51,0.002110,337058
37122,55500,117,0.002108,337175
07020,9968,21,0.002107,337196
95650,11410,24,0.002103,337294
40245,35191,74,0.002103,337294
99577,22368,47,0.002101,337435
22701,29511,62,0.002101,337435
40361,15228,32,0.002101,337435
80906,32854,69,0.002100,337618
60007,27625,58,0.002100,337618
62226,26673,56,0.002100,337618
12078,17156,36,0.002098,337709
11228,26214,55,0.002098,337709
94564,14783,31,0.002097,337740
08873,45345,95,0.002095,337889
99508,25780,54,0.002095,337889
98065,11937,25,0.002094,337954
44087,19098,40,0.002094,337954
64131,18170,38,0.002091,338017
07663,11954,25,0.002091,338017
53129,12440,26,0.002090,338183
27617,16749,35,0.002090,338183
98028,19138,40,0.002090,338183
95678,31099,65,0.002090,338183
60060,28723,60,0.002089,338243
10990,18200,38,0.002088,338281
31411,11021,23,0.002087,338580
01826,27789,58,0.002087,338580
96161,15334,32,0.002087,338580
27526,56530,118,0.002087,338580
08902,32578,68,0.002087,338580
17837,14873,31,0.002084,338632
07885,10078,21,0.002084,338632
84095,23044,48,0.002083,338724
90292,21127,44,0.002083,338724
53916,17769,37,0.002082,338843
76051,39377,82,0.002082,338843
70816,27387,57,0.002081,338980
80301,23541,49,0.002081,338980
37179,14899,31,0.002081,338980
60517,25958,54,0.002080,339034
61068,10099,21,0.002079,339055
01581,15892,33,0.002077,339193
10901,19261,40,0.002077,339193
02864,31299,65,0.002077,339193
19104,41421,86,0.002076,339384
70791,23120,48,0.002076,339384
01930,27463,57,0.002076,339384
27519,50614,105,0.002075,339489
60644,32790,68,0.002074,339557
46268,20261,42,0.002073,339844
53563,10129,21,0.002073,339844
07093,35218,73,0.002073,339844
11561,31841,66,0.002073,339844
78621,19294,40,0.002073,339844
23834,21710,45,0.002073,339844
04043,12078,25,0.002070,339959
08053,43483,90,0.002070,339959
55076,16918,35,0.002069,339994
02050,24182,50,0.002068,340044
53066,34841,72,0.002067,340239
63121,18867,39,0.002067,340239
17325,24677,51,0.002067,340239
43140,15966,33,0.002067,340239
73072,33875,70,0.002066,340348
30009,18881,39,0.002066,340348
27591,22756,47,0.002065,340395
60134,25679,53,0.002064,340448
44026,10185,21,0.002062,340469
06118,21381,44,0.002058,340591
94952,26722,55,0.002058,340591
01879,11178,23,0.002058,340591
17042,32574,67,0.002057,340658
35205,14103,29,0.002056,340687
95621,30660,63,0.002055,340750
34231,30187,62,0.002054,340812
07010,17534,36,0.002053,340848
60008,16570,34,0.002052,340882
01752,30250,62,0.002050,341004
97214,29262,60,0.002050,341004
94803,20009,41,0.002049,341164
60439,21477,44,0.002049,341164
43207,36604,75,0.002049,341164
19026,25879,53,0.002048,341217
57006,16121,33,0.002047,341357
36066,18074,37,0.002047,341357
98125,34192,70,0.002047,341357
07730,15646,32,0.002045,341416
68028,13206,27,0.002045,341416
15116,12723,26,0.002044,341477
33706,17122,35,0.002044,341477
60554,10771,22,0.002043,341605
53186,26435,54,0.002043,341605
07748,25454,52,0.002043,341605
07728,46549,95,0.002041,341763
10465,30869,63,0.002041,341763
27278,25487,52,0.002040,341874
33040,28921,59,0.002040,341874
53085,10301,21,0.002039,341936
55421,20108,41,0.002039,341936
94546,33863,69,0.002038,342086
78664,39740,81,0.002038,342086
53089,17678,36,0.002036,342122
66048,28008,57,0.002035,342179
63112,15243,31,0.002034,342210
55304,39839,81,0.002033,342517
87110,31966,65,0.002033,342517
55124,42302,86,0.002033,342517
97217,36884,75,0.002033,342517
29063,32489,66,0.002031,342583
94558,50234,102,0.002030,342718
02766,16256,33,0.002030,342718
11377,52743,107,0.002029,342825
90039,23178,47,0.002028,342872
07621,21711,44,0.002027,342916
53022,17275,35,0.002026,342951
46140,36535,74,0.002025,343132
19460,36544,74,0.002025,343132
54017,16295,33,0.002025,343132
01876,27677,56,0.002023,343209
90293,10381,21,0.002023,343209
02879,21266,43,0.002022,343252
02149,26778,54,0.002017,343354
36067,23802,48,0.002017,343354
85260,34226,69,0.002016,343517
32803,19843,40,0.002016,343517
02886,26789,54,0.002016,343517
90036,29280,59,0.002015,343606
67206,14885,30,0.002015,343606
43219,22849,46,0.002013,343652
06084,12923,26,0.002012,343729
02889,25352,51,0.002012,343729
66062,61659,124,0.002011,343853
95695,25367,51,0.002010,343959
01821,27369,55,0.002010,343959
60707,31854,64,0.002009,344121
98052,48784,98,0.002009,344121
64057,11952,24,0.002008,344245
08536,13942,28,0.002008,344245
06067,16436,33,0.002008,344245
98008,19422,39,0.002008,344245
54022,19957,40,0.002004,344285
11212,56921,114,0.002003,344541
15236,26464,53,0.002003,344541
43068,44429,89,0.002003,344541
15061,10489,21,0.002002,344634
11379,25480,51,0.002002,344634
98019,10490,21,0.002002,344634
60104,15490,31,0.002001,344665
07871,19501,39,0.002000,344742
39206,19000,38,0.002000,344742
08816,41513,83,0.001999,344825
63126,14015,28,0.001998,344920
30122,19523,39,0.001998,344920
94945,14015,28,0.001998,344920
94804,27538,55,0.001997,345031
62025,28041,56,0.001997,345031
94030,17031,34,0.001996,345065
32207,28571,57,0.001995,345205
46131,26570,53,0.001995,345205
56537,15037,30,0.001995,345205
60016,45146,90,0.001994,345295
23836,12544,25,0.001993,345479
80138,30607,61,0.001993,345479
07002,49169,98,0.001993,345479
64079,12552,25,0.001992,345504
53566,12057,24,0.001991,345528
40208,10554,21,0.001990,345549
01301,15586,31,0.001989,345580
80129,27683,55,0.001987,345707
60564,36236,72,0.001987,345707
03820,25182,50,0.001986,345757
06066,24186,48,0.001985,346009
37075,59950,119,0.001985,346009
30034,42817,85,0.001985,346009
11780,14113,28,0.001984,346061
87532,12098,24,0.001984,346061
15221,27234,54,0.001983,346115
84009,22196,44,0.001982,346159
60013,22208,44,0.001981,346245
35802,21205,42,0.001981,346245
72019,23248,46,0.001979,346347
06489,28301,56,0.001979,346347
01520,14155,28,0.001978,346375
55443,24780,49,0.001977,346424
95632,22268,44,0.001976,346468
10032,42528,84,0.001975,346574
08048,11140,22,0.001975,346574
32806,23300,46,0.001974,346620
11239,14203,28,0.001971,346725
30152,39061,77,0.001971,346725
53189,22837,45,0.001970,346770
85044,33013,65,0.001969,346915
07047,40627,80,0.001969,346915
37076,32018,63,0.001968,347039
80204,31000,61,0.001968,347039
97222,33579,66,0.001966,347105
60192,13739,27,0.001965,347155
07853,11703,23,0.001965,347155
27539,21891,43,0.001964,347350
53534,11203,22,0.001964,347350
84045,18838,37,0.001964,347350
39073,16799,33,0.001964,347350
80227,30557,60,0.001964,347350
19610,13756,27,0.001963,347377
81601,12742,25,0.001962,347439
11563,18862,37,0.001962,347439
62034,12245,24,0.001960,347522
60645,30095,59,0.001960,347522
07726,40845,80,0.001959,347664
07601,31648,62,0.001959,347664
53538,14811,29,0.001958,347722
06062,14812,29,0.001958,347722
98368,17375,34,0.001957,347933
70769,35265,69,0.001957,347933
60076,27599,54,0.001957,347933
10034,27587,54,0.001957,347933
08822,28121,55,0.001956,347988
62223,15862,31,0.001954,348019
02126,16899,33,0.001953,348052
08054,42520,83,0.001952,348135
75034,37410,73,0.001951,348229
30337,10766,21,0.001951,348229
60561,20527,40,0.001949,348346
75028,39511,77,0.001949,348346
29601,12318,24,0.001948,348451
94044,30808,60,0.001948,348451
78612,10780,21,0.001948,348451
53005,19514,38,0.001947,348529
11768,20541,40,0.001947,348529
28031,28279,55,0.001945,348584
40014,20060,39,0.001944,348661
53029,19546,38,0.001944,348661
19050,23162,45,0.001943,348735
40508,14924,29,0.001943,348735
18966,33476,65,0.001942,348883
30032,42749,83,0.001942,348883
29053,13912,27,0.001941,348936
11415,13392,26,0.001941,348936
94521,33513,65,0.001940,349050
63146,25252,49,0.001940,349050
50219,12380,24,0.001939,349074
53024,17028,33,0.001938,349129
30204,11350,22,0.001938,349129
13066,11871,23,0.001937,349228
94550,39239,76,0.001937,349228
95120,31516,61,0.001936,349289
11793,29458,57,0.001935,349346
95677,22234,43,0.001934,349556
02324,21196,41,0.001934,349556
35801,20682,40,0.001934,349556
55430,13961,27,0.001934,349556
87123,30500,59,0.001934,349556
11213,46569,90,0.001933,349669
62966,11899,23,0.001933,349669
27520,38835,75,0.001931,349744
94066,30050,58,0.001930,349802
41075,15553,30,0.001929,349870
77063,19700,38,0.001929,349870
05468,11927,23,0.001928,349893
84065,26472,51,0.001927,349944
23505,19733,38,0.001926,350049
15108,34782,67,0.001926,350049
11001,22863,44,0.001925,350214
12010,21821,42,0.001925,350214
80127,41045,79,0.001925,350214
72034,34312,66,0.001924,350280
77055,26519,51,0.001923,350405
03063,12481,24,0.001923,350405
50317,26006,50,0.001923,350405
61455,13006,25,0.001922,350430
94502,11975,23,0.001921,350625
55412,14575,28,0.001921,350625
38111,27589,53,0.001921,350625
48108,23941,46,0.001921,350625
95409,23420,45,0.001921,350625
98027,25006,48,0.001920,350673
27529,46379,89,0.001919,350851
66502,28146,54,0.001919,350851
57110,18236,35,0.001919,350851
97317,20329,39,0.001918,350890
15212,23501,45,0.001915,351019
02852,22453,43,0.001915,351019
98011,21406,41,0.001915,351019
06460,33953,65,0.001914,351084
06385,14650,28,0.001911,351136
15501,12556,24,0.001911,351136
06511,36133,69,0.001910,351205
43227,18338,35,0.001909,351270
53121,15719,30,0.001909,351270
68116,26206,50,0.001908,351388
84043,35645,68,0.001908,351388
68144,19939,38,0.001906,351562
33330,12591,24,0.001906,351562
53913,16790,32,0.001906,351562
60651,41966,80,0.001906,351562
27616,43565,83,0.001905,351702
04210,18895,36,0.001905,351702
23150,11022,21,0.001905,351702
54904,19430,37,0.001904,351739
80919,27321,52,0.001903,351833
11378,22066,42,0.001903,351833
19015,13679,26,0.001901,351859
60077,21580,41,0.001900,351946
07013,24206,46,0.001900,351946
75038,15273,29,0.001899,352042
98405,19480,37,0.001899,352042
17044,15796,30,0.001899,352042
19128,31082,59,0.001898,352169
61761,35834,68,0.001898,352169
55369,32676,62,0.001897,352231
80004,32193,61,0.001895,352331
03102,20579,39,0.001895,352331
66109,21114,40,0.001894,352496
36054,12142,23,0.001894,352496
80033,23765,45,0.001894,352496
22630,30094,57,0.001894,352496
60714,24296,46,0.001893,352676
43040,29052,55,0.001893,352676
92118,14265,27,0.001893,352676
11367,27472,52,0.001893,352676
08817,32248,61,0.001892,352763
95742,13740,26,0.001892,352763
92130,45483,86,0.001891,352896
65265,12160,23,0.001891,352896
54143,12691,24,0.001891,352896
10306,44980,85,0.001890,353005
06477,12696,24,0.001890,353005
53073,12705,24,0.001889,353185
46214,16941,32,0.001889,353185
55316,19054,36,0.001889,353185
40505,20646,39,0.001889,353185
94601,25940,49,0.001889,353185
75080,33890,64,0.001888,353335
78676,14302,27,0.001888,353335
11374,31258,59,0.001888,353335
01852,27555,52,0.001887,353387
60177,19100,36,0.001885,353603
07747,28115,53,0.001885,353603
10314,67388,127,0.001885,353603
17512,13799,26,0.001884,353690
22903,32375,61,0.001884,353690
60453,46202,87,0.001883,353777
11427,17534,33,0.001882,353810
48374,13819,26,0.001881,353893
98155,30301,57,0.001881,353893
45249,11176,21,0.001879,353914
99507,30879,58,0.001878,353972
80465,15448,29,0.001877,354001
03833,20253,38,0.001876,354081
06053,22391,42,0.001876,354081
30087,35203,66,0.001875,354188
98532,21861,41,0.001875,354188
80125,16022,30,0.001872,354263
19114,24035,45,0.001872,354263
66202,14963,28,0.001871,354327
15216,19237,36,0.001871,354327
10305,29973,56,0.001868,354383
84070,14459,27,0.001867,354663
18976,18207,34,0.001867,354663
44202,19817,37,0.001867,354663
06902,43376,81,0.001867,354663
60624,26787,50,0.001867,354663
95117,16066,30,0.001867,354663
84115,11247,21,0.001867,354663
19808,34916,65,0.001862,354833
75235,11815,22,0.001862,354833
78634,32226,60,0.001862,354833
94552,12355,23,0.001862,354833
19934,13432,25,0.001861,354940
30060,25797,48,0.001861,354940
08077,18272,34,0.001861,354940
11803,26891,50,0.001859,354990
10303,18837,35,0.001858,355025
07508,18847,35,0.001857,355060
19057,13473,25,0.001856,355085
54481,23717,44,0.001855,355234
06484,36120,67,0.001855,355234
84129,20490,38,0.001855,355234
98584,31815,59,0.001854,355293
46122,14572,27,0.001853,355378
63116,31308,58,0.001853,355378
07305,46973,87,0.001852,355465
27516,39446,73,0.001851,355590
60423,28095,52,0.001851,355590
97007,42698,79,0.001850,355839
27560,25944,48,0.001850,355839
87112,34058,63,0.001850,355839
10304,31884,59,0.001850,355839
10475,32448,60,0.001849,355925
95138,14065,26,0.001849,355925
02861,21664,40,0.001846,355965
14216,17882,33,0.001845,356098
48843,42826,79,0.001845,356098
03045,11384,21,0.001845,356098
15234,12474,23,0.001844,356217
75056,52056,96,0.001844,356217
08837,12491,23,0.001841,356338
32779,27700,51,0.001841,356338
50010,25534,47,0.001841,356338
37217,17936,33,0.001840,356371
25177,18487,34,0.001839,356441
11783,19575,36,0.001839,356441
19144,35355,65,0.001838,356506
90278,33212,61,0.001837,356693
03055,12518,23,0.001837,356693
19131,34293,63,0.001837,356693
97013,21777,40,0.001837,356693
62522,11437,21,0.001836,356714
53208,21280,39,0.001833,356821
94547,20181,37,0.001833,356821
06850,16913,31,0.001833,356821
60178,18555,34,0.001832,356855
08820,30036,55,0.001831,356966
23234,30579,56,0.001831,356966
48176,21317,39,0.001830,357031
50036,14205,26,0.001830,357031
15202,16403,30,0.001829,357160
30004,54117,99,0.001829,357160
60018,20241,37,0.001828,357258
53227,18601,34,0.001828,357258
46011,14770,27,0.001828,357258
66067,13139,24,0.001827,357282
63025,15337,28,0.001826,357310
07017,29040,53,0.001825,357436
98034,39999,73,0.001825,357436
53188,29605,54,0.001824,357530
10512,21924,40,0.001824,357530
91505,26346,48,0.001822,357578
60103,34046,62,0.001821,357707
18036,12629,23,0.001821,357707
92673,24166,44,0.001821,357707
01602,18684,34,0.001820,357741
06512,22534,41,0.001819,357951
53150,23094,42,0.001819,357951
17408,20337,37,0.001819,357951
78640,49478,90,0.001819,357951
10312,50613,92,0.001818,358139
19090,16502,30,0.001818,358139
89521,36304,66,0.001818,358139
15106,15963,29,0.001817,358168
95008,34140,62,0.001816,358289
43232,32483,59,0.001816,358289
91403,19833,36,0.001815,358452
53115,13226,24,0.001815,358452
97223,44071,80,0.001815,358452
72022,12669,23,0.001815,358452
23237,18745,34,0.001814,358486
84604,18756,34,0.001813,358552
22911,17648,32,0.001813,358552
95129,25938,47,0.001812,358599
33401,25958,47,0.001811,358646
43224,29297,53,0.001809,358731
48207,17685,32,0.001809,358731
94949,13273,24,0.001808,358830
44133,26554,48,0.001808,358830
01106,14932,27,0.001808,358830
39046,24352,44,0.001807,358935
07018,21588,39,0.001807,358935
15668,12176,22,0.001807,358935
97206,48173,87,0.001806,359057
72015,19375,35,0.001806,359057
08226,14403,26,0.001805,359112
48334,16064,29,0.001805,359112
92101,33266,60,0.001804,359194
61853,12197,22,0.001804,359194
14052,16088,29,0.001803,359223
61554,32225,58,0.001800,359369
60410,11667,21,0.001800,359369
19145,37227,67,0.001800,359369
98466,23901,43,0.001799,359442
64063,16679,30,0.001799,359442
92653,22808,41,0.001798,359518
03431,19463,35,0.001798,359518
55437,16135,29,0.001797,359638
15214,11688,21,0.001797,359638
40356,38956,70,0.001797,359638
66030,18370,33,0.001796,359671
78633,32868,59,0.001795,359755
06112,13931,25,0.001795,359755
08610,23412,42,0.001794,359797
11230,54095,97,0.001793,359988
29223,40707,73,0.001793,359988
18964,11715,21,0.001793,359988
75062,26787,48,0.001792,360084
11731,26789,48,0.001792,360084
10451,35180,63,0.001791,360147
80863,12846,23,0.001790,360228
11566,32406,58,0.001790,360228
08618,27397,49,0.001789,360392
17401,12295,22,0.001789,360392
73170,31297,56,0.001789,360392
28036,20679,37,0.001789,360392
94132,18456,33,0.001788,360557
54016,29075,52,0.001788,360557
44136,21818,39,0.001788,360557
55318,22928,41,0.001788,360557
76021,28016,50,0.001785,360607
48169,19624,35,0.001784,360711
48170,38684,69,0.001784,360711
97303,34774,62,0.001783,360882
60193,31964,57,0.001783,360882
11357,29159,52,0.001783,360882
27312,23572,42,0.001782,360924
94510,23584,42,0.001781,360990
91208,13476,24,0.001781,360990
33602,19667,35,0.001780,361025
55016,30923,55,0.001779,361080
87120,50661,90,0.001777,361195
07066,14065,25,0.001777,361195
06473,21958,39,0.001776,361323
70503,22528,40,0.001776,361323
06518,13510,24,0.001776,361323
46064,14078,25,0.001776,361323
50315,25358,45,0.001775,361398
17552,16898,30,0.001775,361398
73130,16344,29,0.001774,361479
10040,29313,52,0.001774,361479
11234,65416,116,0.001773,361595
01913,15803,28,0.001772,361645
01527,12418,22,0.001772,361645
27527,32749,58,0.001771,361780
94519,14116,25,0.001771,361780
47404,17509,31,0.001771,361780
52101,11860,21,0.001771,361780
46254,25419,45,0.001770,361825
94518,20351,36,0.001769,361861
30047,50902,90,0.001768,362039
55044,49763,88,0.001768,362039
40071,14713,26,0.001767,362065
82801,16986,30,0.001766,362095
34786,35157,62,0.001764,362259
80016,57817,102,0.001764,362259
08034,17586,31,0.001763,362314
54166,13612,24,0.001763,362314
23451,39154,69,0.001762,362404
17517,11916,21,0.001762,362404
15317,37489,66,0.001761,362589
19148,36910,65,0.001761,362589
14534,30657,54,0.001761,362589
14424,24429,43,0.001760,362657
11426,14205,25,0.001760,362657
90277,30705,54,0.001759,362711
44094,32416,57,0.001758,362845
19020,43800,77,0.001758,362845
97381,14801,26,0.001757,362930
60649,33574,59,0.001757,362930
11542,21646,38,0.001756,362968
77079,26208,46,0.001755,363083
18104,39318,69,0.001755,363083
07735,16533,29,0.001754,363218
72023,29639,52,0.001754,363218
87109,30782,54,0.001754,363218
54467,12002,21,0.001750,363336
95118,22283,39,0.001750,363336
18017,33151,58,0.001750,363336
10956,28011,49,0.001749,363406
70807,12006,21,0.001749,363406
85254,41194,72,0.001748,363478
54656,13734,24,0.001747,363545
62526,24609,43,0.001747,363545
89134,25207,44,0.001746,363655
60101,25767,45,0.001746,363655
48383,12029,21,0.001746,363655
54501,18337,32,0.001745,363766
60030,31518,55,0.001745,363766
63383,13750,24,0.001745,363766
06614,28095,49,0.001744,363845
53185,17200,30,0.001744,363845
73110,21226,37,0.001743,364047
37013,56785,99,0.001743,364047
11370,17216,30,0.001743,364047
64086,20658,36,0.001743,364047
35243,18374,32,0.001742,364079
78642,22414,39,0.001740,364118
83669,13232,23,0.001738,364207
73115,13812,24,0.001738,364207
12804,24172,42,0.001738,364207
44138,19590,34,0.001736,364266
08830,14403,25,0.001736,364266
57103,27665,48,0.001735,364314
98029,21918,38,0.001734,364492
28205,38644,67,0.001734,364492
75072,42100,73,0.001734,364492
71701,14437,25,0.001732,364611
11203,54270,94,0.001732,364611
80751,12130,21,0.001731,364854
84037,21952,38,0.001731,364854
76132,18489,32,0.001731,364854
48382,21375,37,0.001731,364854
46373,18487,32,0.001731,364854
48323,17327,30,0.001731,364854
10603,14445,25,0.001731,364854
50208,16174,28,0.001731,364854
10473,43365,75,0.001730,364929
46176,21976,38,0.001729,365047
32034,46282,80,0.001729,365047
44147,16788,29,0.001727,365076
60463,13328,23,0.001726,365099
44321,13330,23,0.001725,365153
80215,17975,31,0.001725,365153
07032,25528,44,0.001724,365197
15229,12188,21,0.001723,365218
02760,24397,42,0.001722,365260
63123,41824,72,0.001721,365332
28270,28509,49,0.001719,365409
10566,16287,28,0.001719,365409
60402,42504,73,0.001717,365482
11355,43126,74,0.001716,365673
17331,46038,79,0.001716,365673
15701,22146,38,0.001716,365673
11782,13998,24,0.001715,365763
19804,15739,27,0.001715,365763
07860,22742,39,0.001715,365763
60430,18102,31,0.001713,365794
99504,33297,57,0.001712,365851
92672,29799,51,0.001711,365902
19143,54382,93,0.001710,366023
02359,16375,28,0.001710,366023
63137,13466,23,0.001708,366094
14830,15806,27,0.001708,366094
08611,12294,21,0.001708,366094
61520,12888,22,0.001707,366116
04062,16417,28,0.001706,366239
05201,12311,21,0.001706,366239
08854,43386,74,0.001706,366239
48067,23457,40,0.001705,366427
49858,12318,21,0.001705,366427
06492,36355,62,0.001705,366427
80126,38124,65,0.001705,366427
33404,27585,47,0.001704,366507
95842,19361,33,0.001704,366507
61615,19383,33,0.001703,366540
49085,23506,40,0.001702,366668
72058,15273,26,0.001702,366668
11040,36421,62,0.001702,366668
44139,21757,37,0.001701,366705
01702,21765,37,0.001700,366772
60153,17652,30,0.001700,366772
19958,37664,64,0.001699,366836
97031,17668,30,0.001698,366929
02151,37100,63,0.001698,366929
68135,23004,39,0.001695,366968
19040,18304,31,0.001694,367026
68106,15939,27,0.001694,367026
84403,18901,32,0.001693,367104
10309,27165,46,0.001693,367104
75033,35477,60,0.001691,367164
06082,33725,57,0.001690,367221
80918,40883,69,0.001688,367435
62040,33169,56,0.001688,367435
30066,52711,89,0.001688,367435
60619,52172,88,0.001687,367630
19904,32599,55,0.001687,367630
75024,30823,52,0.001687,367630
98498,23721,40,0.001686,367692
01569,13051,22,0.001686,367692
82414,12461,21,0.001685,367759
11572,27292,46,0.001685,367759
07050,20201,34,0.001683,367862
41091,23168,39,0.001683,367862
98053,17830,30,0.001683,367862
60031,32104,54,0.001682,367948
94559,19024,32,0.001682,367948
07105,17849,30,0.001681,368046
10550,24980,42,0.001681,368046
37015,15467,26,0.001681,368046
10469,43442,73,0.001680,368119
39212,22634,38,0.001679,368157
53132,30397,51,0.001678,368304
02893,25031,42,0.001678,368304
60188,32188,54,0.001678,368304
98335,26252,44,0.001676,368398
60046,29838,50,0.001676,368398
37129,48354,81,0.001675,368529
97267,29846,50,0.001675,368529
30277,20311,34,0.001674,368635
07801,15535,26,0.001674,368635
90803,27473,46,0.001674,368635
94085,12556,21,0.001673,368737
63021,48430,81,0.001673,368737
35010,16747,28,0.001672,368802
07054,22128,37,0.001672,368802
03053,21551,36,0.001670,368838
85257,24569,41,0.001669,368879
75023,35986,60,0.001667,368998
98108,17992,30,0.001667,368998
70706,17401,29,0.001667,368998
19018,18002,30,0.001666,369028
46052,19815,33,0.001665,369176
44102,31225,52,0.001665,369176
92648,37843,63,0.001665,369176
10454,24046,40,0.001663,369294
46222,21644,36,0.001663,369294
62221,25249,42,0.001663,369294
53012,18051,30,0.001662,369491
28277,61388,102,0.001662,369491
89138,22267,37,0.001662,369491
15905,16844,28,0.001662,369491
76114,18063,30,0.001661,369543
70130,13249,22,0.001661,369543
80002,17475,29,0.001660,369666
30215,34934,58,0.001660,369666
77380,21691,36,0.001660,369666
75077,33145,55,0.001659,369721
23188,44037,73,0.001658,369839
75081,27141,45,0.001658,369839
73008,13285,22,0.001656,369861
73159,18745,31,0.001654,369892
11354,30856,51,0.001653,370011
10509,16335,27,0.001653,370011
19151,24798,41,0.001653,370011
07506,16345,27,0.001652,370038
60443,18773,31,0.001651,370069
37922,35150,58,0.001650,370168
35806,24845,41,0.001650,370168
35080,16371,27,0.001649,370220
55362,15161,25,0.001649,370220
11937,15781,26,0.001648,370324
19446,47339,78,0.001648,370324
73064,20648,34,0.001647,370398
08075,24290,40,0.001647,370398
80907,24916,41,0.001646,370465
62208,15799,26,0.001646,370465
18974,37096,61,0.001644,370585
92127,35889,59,0.001644,370585
78132,38952,64,0.001643,370757
80221,29829,49,0.001643,370757
19342,17646,29,0.001643,370757
98166,18257,30,0.001643,370757
02150,20706,34,0.001642,370864
80031,31666,52,0.001642,370864
06812,12792,21,0.001642,370864
92705,34133,56,0.001641,370977
19341,16450,27,0.001641,370977
08085,18281,30,0.001641,370977
95843,31089,51,0.001640,371028
33803,24410,40,0.001639,371110
03079,25628,42,0.001639,371110
50320,14655,24,0.001638,371134
02019,15278,25,0.001636,371181
57301,13449,22,0.001636,371181
72143,25074,41,0.001635,371222
43223,18361,30,0.001634,371312
70785,17131,28,0.001634,371312
99203,19588,32,0.001634,371312
37066,50211,82,0.001633,371438
85050,26949,44,0.001633,371438
45215,25133,41,0.001631,371479
54981,12886,21,0.001630,371500
91101,14125,23,0.001628,371550
46041,16581,27,0.001628,371550
94583,28265,46,0.001627,371698
12590,30736,50,0.001627,371698
62269,31970,52,0.001627,371698
77382,29523,48,0.001626,371806
05301,14148,23,0.001626,371806
37055,22757,37,0.001626,371806
45504,13547,22,0.001624,371955
61111,19085,31,0.001624,371955
74137,23392,38,0.001624,371955
49286,14164,23,0.001624,371955
29020,21549,35,0.001624,371955
30038,37592,61,0.001623,372016
43211,17270,28,0.001621,372044
44126,14812,24,0.001620,372169
45230,24691,40,0.001620,372169
80107,14815,24,0.001620,372169
77018,22844,37,0.001620,372169
98056,25973,42,0.001617,372305
53545,19170,31,0.001617,372305
11743,38964,63,0.001617,372305
98198,26603,43,0.001616,372432
53207,29705,48,0.001616,372432
46311,22282,36,0.001616,372432
25701,17333,28,0.001615,372460
80401,36545,59,0.001614,372554
02891,21685,35,0.001614,372554
19380,44030,71,0.001613,372659
29492,21085,34,0.001613,372659
60124,21714,35,0.001612,372859
33131,17369,28,0.001612,372859
94531,34120,55,0.001612,372859
83646,50860,82,0.001612,372859
19608,19241,31,0.001611,373064
54452,15523,25,0.001611,373064
22963,15523,25,0.001611,373064
44223,16138,26,0.001611,373064
15146,24203,39,0.001611,373064
04401,36627,59,0.001611,373064
94539,41006,66,0.001610,373161
94947,19258,31,0.001610,373161
44092,14292,23,0.001609,373184
80516,32348,52,0.001608,373320
10456,52227,84,0.001608,373320
02909,26759,43,0.001607,373465
11552,21773,35,0.001607,373465
60638,41701,67,0.001607,373465
07407,16195,26,0.001605,373491
11369,21200,34,0.001604,373525
46158,20591,33,0.001603,373580
48362,13726,22,0.001603,373580
85048,29959,48,0.001602,373653
43231,15609,25,0.001602,373653
06450,25616,41,0.001601,373767
98531,19985,32,0.001601,373767
10455,25607,41,0.001601,373767
14564,15000,24,0.001600,373791
46226,32511,52,0.001599,374032
29073,41271,66,0.001599,374032
90404,17507,28,0.001599,374032
90045,30022,48,0.001599,374032
11365,29397,47,0.001599,374032
19136,22531,36,0.001598,374109
19154,25655,41,0.001598,374109
72712,29434,47,0.001597,374195
17522,24422,39,0.001597,374195
30024,68277,109,0.001596,374410
06468,16290,26,0.001596,374410
62220,16287,26,0.001596,374410
60706,18795,30,0.001596,374410
41076,15041,24,0.001596,374410
87144,38237,61,0.001595,374471
11701,20700,33,0.001594,374504
78617,14443,23,0.001592,374605
11364,25748,41,0.001592,374605
95050,23236,37,0.001592,374605
97008,25148,40,0.001591,374721
19525,13199,21,0.001591,374721
60585,18856,30,0.001591,374721
70563,15711,25,0.001591,374721
60803,16979,27,0.001590,374815
93940,23267,37,0.001590,374815
30276,18867,30,0.001590,374815
13090,25178,40,0.001589,374855
94568,43462,69,0.001588,374948
08062,15117,24,0.001588,374948
73071,28996,46,0.001586,375049
60609,34670,55,0.001586,375049
55033,24599,39,0.001585,375171
27703,52357,83,0.001585,375171
19139,34719,55,0.001584,375292
